,Hydrothermal temperature,Hydrothermal time,Particle size,Solid to liquid ratio,Anaerobic temperature,Anaerobic time,Lignin,Cellulose,Hemicellulose,Cumulative methane production
0,120.0,30.0,1.0,0.1,35.0,41.359199999999994,12.403648000000008,40.997685999999995,30.413009999999996,213.64
1,140.0,30.0,1.0,0.1,35.0,41.22919999999999,12.405466000000008,40.97294,30.625353999999994,255.58
2,160.0,30.0,1.0,0.1,35.0,43.317800000000005,12.442480000000007,41.08559,30.691919,278.66
